epoch,iteration,peak_cached,current_cached,total_feature_map_usage,total_weight_usage,backbone.fpn_lateral2.weight,backbone.fpn_lateral2.bias,backbone.fpn_output2.weight,backbone.fpn_output2.bias,backbone.fpn_lateral3.weight,backbone.fpn_lateral3.bias,backbone.fpn_output3.weight,backbone.fpn_output3.bias,backbone.fpn_lateral4.weight,backbone.fpn_lateral4.bias,backbone.fpn_output4.weight,backbone.fpn_output4.bias,backbone.fpn_lateral5.weight,backbone.fpn_lateral5.bias,backbone.fpn_output5.weight,backbone.fpn_output5.bias,backbone.bottom_up.stem.conv1.weight,backbone.bottom_up.res2.0.shortcut.weight,backbone.bottom_up.res2.0.conv1.weight,backbone.bottom_up.res2.0.conv2.weight,backbone.bottom_up.res2.0.conv3.weight,backbone.bottom_up.res2.1.conv1.weight,backbone.bottom_up.res2.1.conv2.weight,backbone.bottom_up.res2.1.conv3.weight,backbone.bottom_up.res2.2.conv1.weight,backbone.bottom_up.res2.2.conv2.weight,backbone.bottom_up.res2.2.conv3.weight,backbone.bottom_up.res3.0.shortcut.weight,backbone.bottom_up.res3.0.conv1.weight,backbone.bottom_up.res3.0.conv2.weight,backbone.bottom_up.res3.0.conv3.weight,backbone.bottom_up.res3.1.conv1.weight,backbone.bottom_up.res3.1.conv2.weight,backbone.bottom_up.res3.1.conv3.weight,backbone.bottom_up.res3.2.conv1.weight,backbone.bottom_up.res3.2.conv2.weight,backbone.bottom_up.res3.2.conv3.weight,backbone.bottom_up.res3.3.conv1.weight,backbone.bottom_up.res3.3.conv2.weight,backbone.bottom_up.res3.3.conv3.weight,backbone.bottom_up.res4.0.shortcut.weight,backbone.bottom_up.res4.0.conv1.weight,backbone.bottom_up.res4.0.conv2.weight,backbone.bottom_up.res4.0.conv3.weight,backbone.bottom_up.res4.1.conv1.weight,backbone.bottom_up.res4.1.conv2.weight,backbone.bottom_up.res4.1.conv3.weight,backbone.bottom_up.res4.2.conv1.weight,backbone.bottom_up.res4.2.conv2.weight,backbone.bottom_up.res4.2.conv3.weight,backbone.bottom_up.res4.3.conv1.weight,backbone.bottom_up.res4.3.conv2.weight,backbone.bottom_up.res4.3.conv3.weight,backbone.bottom_up.res4.4.conv1.weight,backbone.bottom_up.res4.4.conv2.weight,backbone.bottom_up.res4.4.conv3.weight,backbone.bottom_up.res4.5.conv1.weight,backbone.bottom_up.res4.5.conv2.weight,backbone.bottom_up.res4.5.conv3.weight,backbone.bottom_up.res5.0.shortcut.weight,backbone.bottom_up.res5.0.conv1.weight,backbone.bottom_up.res5.0.conv2.weight,backbone.bottom_up.res5.0.conv3.weight,backbone.bottom_up.res5.1.conv1.weight,backbone.bottom_up.res5.1.conv2.weight,backbone.bottom_up.res5.1.conv3.weight,backbone.bottom_up.res5.2.conv1.weight,backbone.bottom_up.res5.2.conv2.weight,backbone.bottom_up.res5.2.conv3.weight,proposal_generator.rpn_head.conv.weight,proposal_generator.rpn_head.conv.bias,proposal_generator.rpn_head.objectness_logits.weight,proposal_generator.rpn_head.objectness_logits.bias,proposal_generator.rpn_head.anchor_deltas.weight,proposal_generator.rpn_head.anchor_deltas.bias,roi_heads.box_head.fc1.weight,roi_heads.box_head.fc1.bias,roi_heads.box_head.fc2.weight,roi_heads.box_head.fc2.bias,roi_heads.box_predictor.cls_score.weight,roi_heads.box_predictor.cls_score.bias,roi_heads.box_predictor.bbox_pred.weight,roi_heads.box_predictor.bbox_pred.bias,roi_heads.mask_head.mask_fcn1.weight,roi_heads.mask_head.mask_fcn1.bias,roi_heads.mask_head.mask_fcn2.weight,roi_heads.mask_head.mask_fcn2.bias,roi_heads.mask_head.mask_fcn3.weight,roi_heads.mask_head.mask_fcn3.bias,roi_heads.mask_head.mask_fcn4.weight,roi_heads.mask_head.mask_fcn4.bias,roi_heads.mask_head.deconv.weight,roi_heads.mask_head.deconv.bias,roi_heads.mask_head.predictor.weight,roi_heads.mask_head.predictor.bias,total_layer_weight_gradient_usage,backbone.fpn_lateral2.weight_grad,backbone.fpn_lateral2.bias_grad,backbone.fpn_output2.weight_grad,backbone.fpn_output2.bias_grad,backbone.fpn_lateral3.weight_grad,backbone.fpn_lateral3.bias_grad,backbone.fpn_output3.weight_grad,backbone.fpn_output3.bias_grad,backbone.fpn_lateral4.weight_grad,backbone.fpn_lateral4.bias_grad,backbone.fpn_output4.weight_grad,backbone.fpn_output4.bias_grad,backbone.fpn_lateral5.weight_grad,backbone.fpn_lateral5.bias_grad,backbone.fpn_output5.weight_grad,backbone.fpn_output5.bias_grad,backbone.bottom_up.stem.conv1.weight_grad,backbone.bottom_up.res2.0.shortcut.weight_grad,backbone.bottom_up.res2.0.conv1.weight_grad,backbone.bottom_up.res2.0.conv2.weight_grad,backbone.bottom_up.res2.0.conv3.weight_grad,backbone.bottom_up.res2.1.conv1.weight_grad,backbone.bottom_up.res2.1.conv2.weight_grad,backbone.bottom_up.res2.1.conv3.weight_grad,backbone.bottom_up.res2.2.conv1.weight_grad,backbone.bottom_up.res2.2.conv2.weight_grad,backbone.bottom_up.res2.2.conv3.weight_grad,backbone.bottom_up.res3.0.shortcut.weight_grad,backbone.bottom_up.res3.0.conv1.weight_grad,backbone.bottom_up.res3.0.conv2.weight_grad,backbone.bottom_up.res3.0.conv3.weight_grad,backbone.bottom_up.res3.1.conv1.weight_grad,backbone.bottom_up.res3.1.conv2.weight_grad,backbone.bottom_up.res3.1.conv3.weight_grad,backbone.bottom_up.res3.2.conv1.weight_grad,backbone.bottom_up.res3.2.conv2.weight_grad,backbone.bottom_up.res3.2.conv3.weight_grad,backbone.bottom_up.res3.3.conv1.weight_grad,backbone.bottom_up.res3.3.conv2.weight_grad,backbone.bottom_up.res3.3.conv3.weight_grad,backbone.bottom_up.res4.0.shortcut.weight_grad,backbone.bottom_up.res4.0.conv1.weight_grad,backbone.bottom_up.res4.0.conv2.weight_grad,backbone.bottom_up.res4.0.conv3.weight_grad,backbone.bottom_up.res4.1.conv1.weight_grad,backbone.bottom_up.res4.1.conv2.weight_grad,backbone.bottom_up.res4.1.conv3.weight_grad,backbone.bottom_up.res4.2.conv1.weight_grad,backbone.bottom_up.res4.2.conv2.weight_grad,backbone.bottom_up.res4.2.conv3.weight_grad,backbone.bottom_up.res4.3.conv1.weight_grad,backbone.bottom_up.res4.3.conv2.weight_grad,backbone.bottom_up.res4.3.conv3.weight_grad,backbone.bottom_up.res4.4.conv1.weight_grad,backbone.bottom_up.res4.4.conv2.weight_grad,backbone.bottom_up.res4.4.conv3.weight_grad,backbone.bottom_up.res4.5.conv1.weight_grad,backbone.bottom_up.res4.5.conv2.weight_grad,backbone.bottom_up.res4.5.conv3.weight_grad,backbone.bottom_up.res5.0.shortcut.weight_grad,backbone.bottom_up.res5.0.conv1.weight_grad,backbone.bottom_up.res5.0.conv2.weight_grad,backbone.bottom_up.res5.0.conv3.weight_grad,backbone.bottom_up.res5.1.conv1.weight_grad,backbone.bottom_up.res5.1.conv2.weight_grad,backbone.bottom_up.res5.1.conv3.weight_grad,backbone.bottom_up.res5.2.conv1.weight_grad,backbone.bottom_up.res5.2.conv2.weight_grad,backbone.bottom_up.res5.2.conv3.weight_grad,proposal_generator.rpn_head.conv.weight_grad,proposal_generator.rpn_head.conv.bias_grad,proposal_generator.rpn_head.objectness_logits.weight_grad,proposal_generator.rpn_head.objectness_logits.bias_grad,proposal_generator.rpn_head.anchor_deltas.weight_grad,proposal_generator.rpn_head.anchor_deltas.bias_grad,roi_heads.box_head.fc1.weight_grad,roi_heads.box_head.fc1.bias_grad,roi_heads.box_head.fc2.weight_grad,roi_heads.box_head.fc2.bias_grad,roi_heads.box_predictor.cls_score.weight_grad,roi_heads.box_predictor.cls_score.bias_grad,roi_heads.box_predictor.bbox_pred.weight_grad,roi_heads.box_predictor.bbox_pred.bias_grad,roi_heads.mask_head.mask_fcn1.weight_grad,roi_heads.mask_head.mask_fcn1.bias_grad,roi_heads.mask_head.mask_fcn2.weight_grad,roi_heads.mask_head.mask_fcn2.bias_grad,roi_heads.mask_head.mask_fcn3.weight_grad,roi_heads.mask_head.mask_fcn3.bias_grad,roi_heads.mask_head.mask_fcn4.weight_grad,roi_heads.mask_head.mask_fcn4.bias_grad,roi_heads.mask_head.deconv.weight_grad,roi_heads.mask_head.deconv.bias_grad,roi_heads.mask_head.predictor.weight_grad,roi_heads.mask_head.predictor.bias_grad,intermediate_gradients
1,655,8259,8259,109607,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,660,8259,8259,110047,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,665,8259,8259,110846,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,670,8259,8259,111005,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,675,8259,8259,111576,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,680,8259,8259,111994,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,685,8259,8259,112173,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,690,8259,8259,112663,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,695,8259,8259,113069,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,700,8259,8259,113424,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,705,8259,8259,114940,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,710,8259,8259,115550,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,715,8259,8259,116001,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,31
1,720,8259,8259,117328,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,725,8259,8259,118045,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,730,8259,8259,118427,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,735,8259,8259,118689,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,740,8259,8259,118830,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,745,8259,8259,119054,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,750,8259,8259,119352,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,755,8259,8259,119793,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,760,8259,8259,120011,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,765,8259,8259,120611,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
1,770,8259,8259,120972,177,0,0,2,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,176,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,8,2,9,4,4,9,4,4,9,4,2,0,0,0,0,0,51,0,4,0,0,0,1,0,2,0,2,0,2,0,2,0,1,0,0,0,32
